Data; Wartość; Rodzaj;
2023-10-26 18:15;0,0560;pobrana [kWh];
2023-10-26 18:30;0,0430;pobrana [kWh];
2023-10-26 18:45;0,0430;pobrana [kWh];
2023-10-26 19:00;0,0540;pobrana [kWh];
2023-10-26 19:15;0,0480;pobrana [kWh];
2023-10-26 19:30;0,0440;pobrana [kWh];
2023-10-26 19:45;0,0430;pobrana [kWh];
2023-10-26 20:00;0,0430;pobrana [kWh];
2023-10-26 20:15;0,1210;pobrana [kWh];
2023-10-26 20:30;0,0430;pobrana [kWh];
2023-10-26 20:45;0,0300;pobrana [kWh];
2023-10-26 21:00;0,0370;pobrana [kWh];
2023-10-26 21:15;0,2170;pobrana [kWh];
2023-10-26 21:30;0,3660;pobrana [kWh];
2023-10-26 21:45;0,3670;pobrana [kWh];
2023-10-26 22:00;0,3220;pobrana [kWh];
2023-10-26 22:15;0,2730;pobrana [kWh];
2023-10-26 22:30;0,2760;pobrana [kWh];
2023-10-26 22:45;0,1370;pobrana [kWh];
2023-10-26 23:00;0,0330;pobrana [kWh];
2023-10-26 23:15;0,1070;pobrana [kWh];
2023-10-26 23:30;0,3670;pobrana [kWh];
2023-10-26 23:45;0,2760;pobrana [kWh];
2023-10-27 00:00;0,0520;pobrana [kWh];
2023-10-27 00:15;0,0330;pobrana [kWh];
2023-10-27 00:30;0,0450;pobrana [kWh];
2023-10-27 00:45;0,0360;pobrana [kWh];
2023-10-27 01:00;0,2900;pobrana [kWh];
2023-10-27 01:15;0,6310;pobrana [kWh];
2023-10-27 01:30;0,7420;pobrana [kWh];
2023-10-27 01:45;0,8700;pobrana [kWh];
2023-10-27 02:00;0,4930;pobrana [kWh];
2023-10-27 02:15;0,3910;pobrana [kWh];
2023-10-27 02:30;0,2970;pobrana [kWh];
2023-10-27 02:45;0,2780;pobrana [kWh];
2023-10-27 03:00;0,2800;pobrana [kWh];
2023-10-27 03:15;0,2470;pobrana [kWh];
2023-10-27 03:30;0,0330;pobrana [kWh];
2023-10-27 03:45;0,0340;pobrana [kWh];
2023-10-27 04:00;0,0430;pobrana [kWh];
2023-10-27 04:15;0,0390;pobrana [kWh];
2023-10-27 04:30;0,0330;pobrana [kWh];
2023-10-27 04:45;0,0340;pobrana [kWh];
2023-10-27 05:00;0,0330;pobrana [kWh];
2023-10-27 05:15;0,0340;pobrana [kWh];
2023-10-27 05:30;0,0330;pobrana [kWh];
2023-10-27 05:45;0,0400;pobrana [kWh];
2023-10-27 06:00;0,0410;pobrana [kWh];
2023-10-27 06:15;0,0330;pobrana [kWh];
2023-10-27 06:30;0,0340;pobrana [kWh];
2023-10-27 06:45;0,0330;pobrana [kWh];
2023-10-27 07:00;0,0330;pobrana [kWh];
2023-10-27 07:15;0,1380;pobrana [kWh];
2023-10-27 07:30;0,4310;pobrana [kWh];
2023-10-27 07:45;0,7300;pobrana [kWh];
2023-10-27 08:00;0,5870;pobrana [kWh];
2023-10-27 08:15;0,4840;pobrana [kWh];
2023-10-27 08:30;0,5260;pobrana [kWh];
2023-10-27 08:45;0,3570;pobrana [kWh];
2023-10-27 09:00;0,2670;pobrana [kWh];
2023-10-27 09:15;0,0620;pobrana [kWh];
2023-10-27 09:30;0,0000;pobrana [kWh];
2023-10-27 09:45;0,0120;pobrana [kWh];
2023-10-27 10:00;0,0570;pobrana [kWh];
2023-10-27 10:15;0,1910;pobrana [kWh];
2023-10-27 10:30;0,1600;pobrana [kWh];
2023-10-27 10:45;0,0000;pobrana [kWh];
2023-10-27 11:00;0,0000;pobrana [kWh];
2023-10-27 11:15;0,0000;pobrana [kWh];
2023-10-27 11:30;0,0550;pobrana [kWh];
2023-10-27 11:45;0,0020;pobrana [kWh];
2023-10-27 12:00;0,0000;pobrana [kWh];
2023-10-27 12:15;0,0000;pobrana [kWh];
2023-10-27 12:30;0,0000;pobrana [kWh];
2023-10-27 12:45;0,0520;pobrana [kWh];
2023-10-27 13:00;0,0000;pobrana [kWh];
2023-10-27 13:15;0,0000;pobrana [kWh];
2023-10-27 13:30;0,0420;pobrana [kWh];
2023-10-27 13:45;0,0000;pobrana [kWh];
2023-10-27 14:00;0,0010;pobrana [kWh];
2023-10-27 14:15;0,0000;pobrana [kWh];
2023-10-27 14:30;0,0010;pobrana [kWh];
2023-10-27 14:45;0,0010;pobrana [kWh];
2023-10-27 15:00;0,0000;pobrana [kWh];
2023-10-27 15:15;0,0000;pobrana [kWh];
2023-10-27 15:30;0,0000;pobrana [kWh];
2023-10-27 15:45;0,0030;pobrana [kWh];
2023-10-27 16:00;0,0030;pobrana [kWh];
2023-10-27 16:15;0,0190;pobrana [kWh];
2023-10-27 16:30;0,0290;pobrana [kWh];
2023-10-27 16:45;0,0120;pobrana [kWh];
2023-10-27 17:00;0,0140;pobrana [kWh];
2023-10-27 17:15;0,0240;pobrana [kWh];
2023-10-27 17:30;0,1040;pobrana [kWh];
2023-10-27 17:45;0,0480;pobrana [kWh];
2023-10-27 18:00;0,0840;pobrana [kWh];
2023-10-27 18:15;0,0660;pobrana [kWh];
2023-10-27 18:30;0,0540;pobrana [kWh];
2023-10-27 18:45;0,0430;pobrana [kWh];
2023-10-27 19:00;0,0440;pobrana [kWh];
2023-10-27 19:15;0,0430;pobrana [kWh];
2023-10-27 19:30;0,0430;pobrana [kWh];
2023-10-27 19:45;0,0510;pobrana [kWh];
2023-10-27 20:00;0,0500;pobrana [kWh];
2023-10-27 20:15;0,0430;pobrana [kWh];
2023-10-27 20:30;0,0440;pobrana [kWh];
2023-10-27 20:45;0,0240;pobrana [kWh];
2023-10-27 21:00;0,0350;pobrana [kWh];
2023-10-27 21:15;0,3380;pobrana [kWh];
2023-10-27 21:30;0,4740;pobrana [kWh];
2023-10-27 21:45;0,4550;pobrana [kWh];
2023-10-27 22:00;0,3570;pobrana [kWh];
2023-10-27 22:15;0,3140;pobrana [kWh];
2023-10-27 22:30;0,2780;pobrana [kWh];
2023-10-27 22:45;0,2790;pobrana [kWh];
2023-10-27 23:00;0,2810;pobrana [kWh];
2023-10-27 23:15;0,0840;pobrana [kWh];
2023-10-27 23:30;0,0370;pobrana [kWh];
2023-10-27 23:45;0,3720;pobrana [kWh];
2023-10-28 00:00;0,3690;pobrana [kWh];
2023-10-28 00:15;0,2870;pobrana [kWh];
2023-10-28 00:30;0,2810;pobrana [kWh];
2023-10-28 00:45;0,0980;pobrana [kWh];
2023-10-28 01:00;0,0440;pobrana [kWh];
2023-10-28 01:15;0,0360;pobrana [kWh];
2023-10-28 01:30;0,3980;pobrana [kWh];
2023-10-28 01:45;0,3660;pobrana [kWh];
2023-10-28 02:00;0,2870;pobrana [kWh];
2023-10-28 02:15;0,2850;pobrana [kWh];
2023-10-28 02:30;0,0980;pobrana [kWh];
2023-10-28 02:45;0,0430;pobrana [kWh];
2023-10-28 03:00;0,0260;pobrana [kWh];
2023-10-28 03:15;0,0220;pobrana [kWh];
2023-10-28 03:30;0,0230;pobrana [kWh];
2023-10-28 03:45;0,0230;pobrana [kWh];
2023-10-28 04:00;0,0230;pobrana [kWh];
2023-10-28 04:15;0,0250;pobrana [kWh];
2023-10-28 04:30;0,0340;pobrana [kWh];
2023-10-28 04:45;0,0230;pobrana [kWh];
2023-10-28 05:00;0,0230;pobrana [kWh];
2023-10-28 05:15;0,0230;pobrana [kWh];
2023-10-28 05:30;0,0230;pobrana [kWh];
2023-10-28 05:45;0,0220;pobrana [kWh];
2023-10-28 06:00;0,0280;pobrana [kWh];
2023-10-28 06:15;0,0320;pobrana [kWh];
2023-10-28 06:30;0,0230;pobrana [kWh];
2023-10-28 06:45;0,0220;pobrana [kWh];
2023-10-28 07:00;0,0230;pobrana [kWh];
2023-10-28 07:15;0,0240;pobrana [kWh];
2023-10-28 07:30;0,0240;pobrana [kWh];
2023-10-28 07:45;0,0300;pobrana [kWh];
2023-10-28 08:00;0,0150;pobrana [kWh];
2023-10-28 08:15;0,0040;pobrana [kWh];
2023-10-28 08:30;0,0010;pobrana [kWh];
2023-10-28 08:45;0,0000;pobrana [kWh];
2023-10-28 09:00;0,0000;pobrana [kWh];
2023-10-28 09:15;0,0980;pobrana [kWh];
2023-10-28 09:30;0,1490;pobrana [kWh];
2023-10-28 09:45;0,0000;pobrana [kWh];
2023-10-28 10:00;0,0000;pobrana [kWh];
2023-10-28 10:15;0,0000;pobrana [kWh];
2023-10-28 10:30;0,0000;pobrana [kWh];
2023-10-28 10:45;0,0000;pobrana [kWh];
2023-10-28 11:00;0,0000;pobrana [kWh];
2023-10-28 11:15;0,0000;pobrana [kWh];
2023-10-28 11:30;0,0000;pobrana [kWh];
2023-10-28 11:45;0,0000;pobrana [kWh];
2023-10-28 12:00;0,0000;pobrana [kWh];
2023-10-28 12:15;0,0000;pobrana [kWh];
2023-10-28 12:30;0,0000;pobrana [kWh];
2023-10-28 12:45;0,2630;pobrana [kWh];
2023-10-28 13:00;0,4970;pobrana [kWh];
2023-10-28 13:15;0,6060;pobrana [kWh];
2023-10-28 13:30;0,6000;pobrana [kWh];
2023-10-28 13:45;0,1310;pobrana [kWh];
2023-10-28 14:00;0,0000;pobrana [kWh];
2023-10-28 14:15;0,0000;pobrana [kWh];
2023-10-28 14:30;0,0000;pobrana [kWh];
2023-10-28 14:45;0,0000;pobrana [kWh];
2023-10-28 15:00;0,0980;pobrana [kWh];
2023-10-28 15:15;0,3090;pobrana [kWh];
2023-10-28 15:30;0,2460;pobrana [kWh];
2023-10-28 15:45;0,2410;pobrana [kWh];
2023-10-28 16:00;0,1550;pobrana [kWh];
2023-10-28 16:15;0,0040;pobrana [kWh];
2023-10-28 16:30;0,0080;pobrana [kWh];
2023-10-28 16:45;0,0210;pobrana [kWh];
2023-10-28 17:00;0,0320;pobrana [kWh];
2023-10-28 17:15;0,0350;pobrana [kWh];
2023-10-28 17:30;0,0340;pobrana [kWh];
2023-10-28 17:45;0,0350;pobrana [kWh];
2023-10-28 18:00;0,0530;pobrana [kWh];
2023-10-28 18:15;0,0660;pobrana [kWh];
2023-10-28 18:30;0,0560;pobrana [kWh];
2023-10-28 18:45;0,0540;pobrana [kWh];
2023-10-28 19:00;0,0530;pobrana [kWh];
2023-10-28 19:15;0,0540;pobrana [kWh];
2023-10-28 19:30;0,2100;pobrana [kWh];
2023-10-28 19:45;0,3740;pobrana [kWh];
2023-10-28 20:00;0,3540;pobrana [kWh];
2023-10-28 20:15;0,3000;pobrana [kWh];
2023-10-28 20:30;0,2360;pobrana [kWh];
2023-10-28 20:45;0,0330;pobrana [kWh];
2023-10-28 21:00;0,0330;pobrana [kWh];
2023-10-28 21:15;0,0330;pobrana [kWh];
2023-10-28 21:30;0,0330;pobrana [kWh];
2023-10-28 21:45;0,0390;pobrana [kWh];
2023-10-28 22:00;0,0440;pobrana [kWh];
2023-10-28 22:15;0,0350;pobrana [kWh];
2023-10-28 22:30;0,0330;pobrana [kWh];
2023-10-28 22:45;0,0330;pobrana [kWh];
2023-10-28 23:00;0,0330;pobrana [kWh];
2023-10-28 23:15;0,0330;pobrana [kWh];
2023-10-28 23:30;0,0320;pobrana [kWh];
2023-10-28 23:45;0,0340;pobrana [kWh];
2023-10-29 00:00;0,0450;pobrana [kWh];
2023-10-29 00:15;0,0400;pobrana [kWh];
2023-10-29 00:30;0,2640;pobrana [kWh];
2023-10-29 00:45;0,3930;pobrana [kWh];
2023-10-29 01:00;0,3230;pobrana [kWh];
2023-10-29 01:15;0,2760;pobrana [kWh];
2023-10-29 01:30;0,1780;pobrana [kWh];
2023-10-29 01:45;0,0330;pobrana [kWh];
2023-10-29 02:00;0,0400;pobrana [kWh];
2023-10-29 02:15;0,0440;pobrana [kWh];
2023-10-29 02:15;0,0330;pobrana [kWh];
2023-10-29 02:30;0,0360;pobrana [kWh];
2023-10-29 02:30;0,0330;pobrana [kWh];
2023-10-29 02:45;0,0330;pobrana [kWh];
2023-10-29 02:45;0,0330;pobrana [kWh];
2023-10-29 03:00;0,0330;pobrana [kWh];
2023-10-29 03:00;0,1640;pobrana [kWh];
2023-10-29 03:15;0,4510;pobrana [kWh];
2023-10-29 03:30;0,4010;pobrana [kWh];
2023-10-29 03:45;0,2750;pobrana [kWh];
2023-10-29 04:00;0,2480;pobrana [kWh];
2023-10-29 04:15;0,0330;pobrana [kWh];
2023-10-29 04:30;0,0330;pobrana [kWh];
2023-10-29 04:45;0,0320;pobrana [kWh];
2023-10-29 05:00;0,0330;pobrana [kWh];
2023-10-29 05:15;0,0380;pobrana [kWh];
2023-10-29 05:30;0,0440;pobrana [kWh];
2023-10-29 05:45;0,0370;pobrana [kWh];
2023-10-29 06:00;0,0330;pobrana [kWh];
2023-10-29 06:15;0,0340;pobrana [kWh];
2023-10-29 06:30;0,0350;pobrana [kWh];
2023-10-29 06:45;0,0320;pobrana [kWh];
2023-10-29 07:00;0,0130;pobrana [kWh];
2023-10-29 07:15;0,0020;pobrana [kWh];
2023-10-29 07:30;0,0970;pobrana [kWh];
2023-10-29 07:45;0,2950;pobrana [kWh];
2023-10-29 08:00;0,2750;pobrana [kWh];
2023-10-29 08:15;0,2130;pobrana [kWh];
2023-10-29 08:30;0,1380;pobrana [kWh];
2023-10-29 08:45;0,0000;pobrana [kWh];
2023-10-29 09:00;0,0000;pobrana [kWh];
2023-10-29 09:15;0,0000;pobrana [kWh];
2023-10-29 09:30;0,0000;pobrana [kWh];
2023-10-29 09:45;0,0000;pobrana [kWh];
2023-10-29 10:00;0,0000;pobrana [kWh];
2023-10-29 10:15;0,0000;pobrana [kWh];
2023-10-29 10:30;0,0000;pobrana [kWh];
2023-10-29 10:45;0,0000;pobrana [kWh];
2023-10-29 11:00;0,0000;pobrana [kWh];
2023-10-29 11:15;0,0000;pobrana [kWh];
2023-10-29 11:30;0,0000;pobrana [kWh];
2023-10-29 11:45;0,0000;pobrana [kWh];
2023-10-29 12:00;0,0040;pobrana [kWh];
2023-10-29 12:15;0,0000;pobrana [kWh];
2023-10-29 12:30;0,0030;pobrana [kWh];
2023-10-29 12:45;0,0030;pobrana [kWh];
2023-10-29 13:00;0,0000;pobrana [kWh];
2023-10-29 13:15;0,0020;pobrana [kWh];
2023-10-29 13:30;0,0000;pobrana [kWh];
2023-10-29 13:45;0,0000;pobrana [kWh];
2023-10-29 14:00;0,0000;pobrana [kWh];
2023-10-29 14:15;0,0000;pobrana [kWh];
2023-10-29 14:30;0,0000;pobrana [kWh];
2023-10-29 14:45;0,0000;pobrana [kWh];
2023-10-29 15:00;0,0000;pobrana [kWh];
2023-10-29 15:15;0,0000;pobrana [kWh];
2023-10-29 15:30;0,0000;pobrana [kWh];
2023-10-29 15:45;0,0000;pobrana [kWh];
2023-10-29 16:00;0,0050;pobrana [kWh];
2023-10-29 16:15;0,0930;pobrana [kWh];
2023-10-29 16:30;0,5850;pobrana [kWh];
2023-10-29 16:45;0,6020;pobrana [kWh];
2023-10-29 17:00;0,6240;pobrana [kWh];
2023-10-29 17:15;0,5660;pobrana [kWh];
2023-10-29 17:30;0,4950;pobrana [kWh];
2023-10-29 17:45;0,4340;pobrana [kWh];
2023-10-29 18:00;0,3940;pobrana [kWh];
2023-10-29 18:15;0,3760;pobrana [kWh];
2023-10-29 18:30;0,3470;pobrana [kWh];
2023-10-29 18:45;0,3190;pobrana [kWh];
2023-10-29 19:00;0,3180;pobrana [kWh];
2023-10-29 19:15;0,1340;pobrana [kWh];
2023-10-29 19:30;0,0480;pobrana [kWh];
2023-10-29 19:45;0,0430;pobrana [kWh];
2023-10-29 20:00;0,0430;pobrana [kWh];
2023-10-29 20:15;0,0430;pobrana [kWh];
2023-10-29 20:30;0,0420;pobrana [kWh];
2023-10-29 20:45;0,0230;pobrana [kWh];
2023-10-29 21:00;0,0220;pobrana [kWh];
2023-10-29 21:15;0,0220;pobrana [kWh];
2023-10-29 21:30;0,0220;pobrana [kWh];
2023-10-29 21:45;0,0220;pobrana [kWh];
2023-10-29 22:00;0,0220;pobrana [kWh];
2023-10-29 22:15;0,0250;pobrana [kWh];
2023-10-29 22:30;0,0520;pobrana [kWh];
2023-10-29 22:45;0,0520;pobrana [kWh];
2023-10-29 23:00;0,0510;pobrana [kWh];
2023-10-29 23:15;0,0330;pobrana [kWh];
2023-10-29 23:30;0,0230;pobrana [kWh];
2023-10-29 23:45;0,0220;pobrana [kWh];
2023-10-30 00:00;0,0230;pobrana [kWh];
2023-10-30 00:15;0,0220;pobrana [kWh];
2023-10-30 00:30;0,0230;pobrana [kWh];
2023-10-30 00:45;0,0220;pobrana [kWh];
2023-10-30 01:00;0,0230;pobrana [kWh];
2023-10-30 01:15;0,0220;pobrana [kWh];
2023-10-30 01:30;0,0230;pobrana [kWh];
2023-10-30 01:45;0,1710;pobrana [kWh];
2023-10-30 02:00;0,1980;pobrana [kWh];
2023-10-30 02:15;0,0230;pobrana [kWh];
2023-10-30 02:30;0,0220;pobrana [kWh];
2023-10-30 02:45;0,0230;pobrana [kWh];
2023-10-30 03:00;0,0220;pobrana [kWh];
2023-10-30 03:15;0,0230;pobrana [kWh];
2023-10-30 03:30;0,0220;pobrana [kWh];
2023-10-30 03:45;0,0220;pobrana [kWh];
2023-10-30 04:00;0,0230;pobrana [kWh];
2023-10-30 04:15;0,0220;pobrana [kWh];
2023-10-30 04:30;0,0220;pobrana [kWh];
2023-10-30 04:45;0,0220;pobrana [kWh];
2023-10-30 05:00;0,0220;pobrana [kWh];
2023-10-30 05:15;0,0220;pobrana [kWh];
2023-10-30 05:30;0,0230;pobrana [kWh];
2023-10-30 05:45;0,0220;pobrana [kWh];
2023-10-30 06:00;0,0220;pobrana [kWh];
2023-10-30 06:15;0,0220;pobrana [kWh];
2023-10-30 06:30;0,0240;pobrana [kWh];
2023-10-30 06:45;0,0980;pobrana [kWh];
2023-10-30 07:00;0,0120;pobrana [kWh];
2023-10-30 07:15;0,0880;pobrana [kWh];
2023-10-30 07:30;0,0050;pobrana [kWh];
2023-10-30 07:45;0,0010;pobrana [kWh];
2023-10-30 08:00;0,0000;pobrana [kWh];
2023-10-30 08:15;0,0000;pobrana [kWh];
2023-10-30 08:30;0,0850;pobrana [kWh];
2023-10-30 08:45;0,0580;pobrana [kWh];
2023-10-30 09:00;0,4880;pobrana [kWh];
2023-10-30 09:15;0,6150;pobrana [kWh];
2023-10-30 09:30;0,5200;pobrana [kWh];
2023-10-30 09:45;0,4250;pobrana [kWh];
2023-10-30 10:00;0,1180;pobrana [kWh];
2023-10-30 10:15;0,0000;pobrana [kWh];
2023-10-30 10:30;0,0000;pobrana [kWh];
2023-10-30 10:45;0,0640;pobrana [kWh];
2023-10-30 11:00;0,0000;pobrana [kWh];
2023-10-30 11:15;0,0230;pobrana [kWh];
2023-10-30 11:30;0,0000;pobrana [kWh];
2023-10-30 11:45;0,0140;pobrana [kWh];
2023-10-30 12:00;0,0000;pobrana [kWh];
2023-10-30 12:15;0,0000;pobrana [kWh];
2023-10-30 12:30;0,0000;pobrana [kWh];
2023-10-30 12:45;0,0000;pobrana [kWh];
2023-10-30 13:00;0,0000;pobrana [kWh];
2023-10-30 13:15;0,0000;pobrana [kWh];
2023-10-30 13:30;0,0000;pobrana [kWh];
2023-10-30 13:45;0,0000;pobrana [kWh];
2023-10-30 14:00;0,0000;pobrana [kWh];
2023-10-30 14:15;0,0000;pobrana [kWh];
2023-10-30 14:30;0,0000;pobrana [kWh];
2023-10-30 14:45;0,0000;pobrana [kWh];
2023-10-30 15:00;0,0000;pobrana [kWh];
2023-10-30 15:15;0,0570;pobrana [kWh];
2023-10-30 15:30;0,0000;pobrana [kWh];
2023-10-30 15:45;0,0000;pobrana [kWh];
2023-10-30 16:00;0,0000;pobrana [kWh];
2023-10-30 16:15;0,0880;pobrana [kWh];
2023-10-30 16:30;0,0920;pobrana [kWh];
2023-10-30 16:45;0,1630;pobrana [kWh];
2023-10-30 17:00;0,5130;pobrana [kWh];
2023-10-30 17:15;0,5340;pobrana [kWh];
2023-10-30 17:30;0,5630;pobrana [kWh];
2023-10-30 17:45;0,5730;pobrana [kWh];
2023-10-30 18:00;0,5130;pobrana [kWh];
2023-10-30 18:15;0,4890;pobrana [kWh];
2023-10-30 18:30;0,4210;pobrana [kWh];
2023-10-30 18:45;0,4010;pobrana [kWh];
2023-10-30 19:00;0,2790;pobrana [kWh];
2023-10-30 19:15;0,0420;pobrana [kWh];
2023-10-30 19:30;0,0430;pobrana [kWh];
2023-10-30 19:45;0,0440;pobrana [kWh];
2023-10-30 20:00;0,0430;pobrana [kWh];
2023-10-30 20:15;0,0430;pobrana [kWh];
2023-10-30 20:30;0,0430;pobrana [kWh];
2023-10-30 20:45;0,0230;pobrana [kWh];
2023-10-30 21:00;0,0230;pobrana [kWh];
2023-10-30 21:15;0,0220;pobrana [kWh];
2023-10-30 21:30;0,0230;pobrana [kWh];
2023-10-30 21:45;0,0230;pobrana [kWh];
2023-10-30 22:00;0,0230;pobrana [kWh];
2023-10-30 22:15;0,0220;pobrana [kWh];
2023-10-30 22:30;0,0230;pobrana [kWh];
2023-10-30 22:45;0,0230;pobrana [kWh];
2023-10-30 23:00;0,0220;pobrana [kWh];
2023-10-30 23:15;0,0230;pobrana [kWh];
2023-10-30 23:30;0,0230;pobrana [kWh];
2023-10-30 23:45;0,0230;pobrana [kWh];
2023-10-31 00:00;0,0220;pobrana [kWh];
2023-10-31 00:15;0,0230;pobrana [kWh];
2023-10-31 00:30;0,0220;pobrana [kWh];
2023-10-31 00:45;0,0230;pobrana [kWh];
2023-10-31 01:00;0,0230;pobrana [kWh];
2023-10-31 01:15;0,0940;pobrana [kWh];
2023-10-31 01:30;0,0230;pobrana [kWh];
2023-10-31 01:45;0,0230;pobrana [kWh];
2023-10-31 02:00;0,0230;pobrana [kWh];
2023-10-31 02:15;0,0230;pobrana [kWh];
2023-10-31 02:30;0,0230;pobrana [kWh];
2023-10-31 02:45;0,0230;pobrana [kWh];
2023-10-31 03:00;0,0230;pobrana [kWh];
2023-10-31 03:15;0,0230;pobrana [kWh];
2023-10-31 03:30;0,0220;pobrana [kWh];
2023-10-31 03:45;0,0230;pobrana [kWh];
2023-10-31 04:00;0,0230;pobrana [kWh];
2023-10-31 04:15;0,0230;pobrana [kWh];
2023-10-31 04:30;0,0220;pobrana [kWh];
2023-10-31 04:45;0,0230;pobrana [kWh];
2023-10-31 05:00;0,0230;pobrana [kWh];
2023-10-31 05:15;0,0180;pobrana [kWh];
2023-10-31 05:30;0,0180;pobrana [kWh];
2023-10-31 05:45;0,0170;pobrana [kWh];
2023-10-31 06:00;0,0170;pobrana [kWh];
2023-10-31 06:15;0,0180;pobrana [kWh];
2023-10-31 06:30;0,0240;pobrana [kWh];
2023-10-31 06:45;0,0190;pobrana [kWh];
2023-10-31 07:00;0,0200;pobrana [kWh];
2023-10-31 07:15;0,0190;pobrana [kWh];
2023-10-31 07:30;0,0140;pobrana [kWh];
2023-10-31 07:45;0,0770;pobrana [kWh];
2023-10-31 08:00;0,0420;pobrana [kWh];
2023-10-31 08:15;0,0520;pobrana [kWh];
2023-10-31 08:30;0,2610;pobrana [kWh];
2023-10-31 08:45;0,0670;pobrana [kWh];
2023-10-31 09:00;0,0570;pobrana [kWh];
2023-10-31 09:15;0,0240;pobrana [kWh];
2023-10-31 09:30;0,0000;pobrana [kWh];
2023-10-31 09:45;0,0000;pobrana [kWh];
2023-10-31 10:00;0,4480;pobrana [kWh];
2023-10-31 10:15;0,5430;pobrana [kWh];
2023-10-31 10:30;0,6410;pobrana [kWh];
2023-10-31 10:45;0,3510;pobrana [kWh];
2023-10-31 11:00;0,0000;pobrana [kWh];
2023-10-31 11:15;0,0000;pobrana [kWh];
2023-10-31 11:30;0,0810;pobrana [kWh];
2023-10-31 11:45;0,0000;pobrana [kWh];
2023-10-31 12:00;0,0000;pobrana [kWh];
2023-10-31 12:15;0,0000;pobrana [kWh];
2023-10-31 12:30;0,0000;pobrana [kWh];
2023-10-31 12:45;0,0000;pobrana [kWh];
2023-10-31 13:00;0,0000;pobrana [kWh];
2023-10-31 13:15;0,0000;pobrana [kWh];
2023-10-31 13:30;0,0000;pobrana [kWh];
2023-10-31 13:45;0,0040;pobrana [kWh];
2023-10-31 14:00;0,0000;pobrana [kWh];
2023-10-31 14:15;0,0000;pobrana [kWh];
2023-10-31 14:30;0,2910;pobrana [kWh];
2023-10-31 14:45;0,1580;pobrana [kWh];
2023-10-31 15:00;0,0060;pobrana [kWh];
2023-10-31 15:15;0,0060;pobrana [kWh];
2023-10-31 15:30;0,0330;pobrana [kWh];
2023-10-31 15:45;0,0590;pobrana [kWh];
2023-10-31 16:00;0,0880;pobrana [kWh];
2023-10-31 16:15;0,1050;pobrana [kWh];
2023-10-31 16:30;0,1070;pobrana [kWh];
2023-10-31 16:45;0,1120;pobrana [kWh];
2023-10-31 17:00;0,1350;pobrana [kWh];
2023-10-31 17:15;0,1280;pobrana [kWh];
2023-10-31 17:30;0,1190;pobrana [kWh];
2023-10-31 17:45;0,1200;pobrana [kWh];
2023-10-31 18:00;0,1020;pobrana [kWh];
2023-10-31 18:15;0,0750;pobrana [kWh];
2023-10-31 18:30;0,0430;pobrana [kWh];
2023-10-31 18:45;0,0430;pobrana [kWh];
2023-10-31 19:00;0,1270;pobrana [kWh];
2023-10-31 19:15;0,0430;pobrana [kWh];
2023-10-31 19:30;0,0430;pobrana [kWh];
2023-10-31 19:45;0,1940;pobrana [kWh];
2023-10-31 20:00;0,6060;pobrana [kWh];
2023-10-31 20:15;0,6260;pobrana [kWh];
2023-10-31 20:30;0,6390;pobrana [kWh];
2023-10-31 20:45;0,5850;pobrana [kWh];
2023-10-31 21:00;0,5250;pobrana [kWh];
2023-10-31 21:15;0,4810;pobrana [kWh];
2023-10-31 21:30;0,4050;pobrana [kWh];
2023-10-31 21:45;0,3650;pobrana [kWh];
2023-10-31 22:00;0,3740;pobrana [kWh];
2023-10-31 22:15;0,3470;pobrana [kWh];
2023-10-31 22:30;0,3300;pobrana [kWh];
2023-10-31 22:45;0,3280;pobrana [kWh];
2023-10-31 23:00;0,2920;pobrana [kWh];
2023-10-31 23:15;0,0240;pobrana [kWh];
2023-10-31 23:30;0,0230;pobrana [kWh];
2023-10-31 23:45;0,0220;pobrana [kWh];
2023-11-01 00:00;0,0230;pobrana [kWh];
2023-11-01 00:15;0,0220;pobrana [kWh];
2023-11-01 00:30;0,0220;pobrana [kWh];
2023-11-01 00:45;0,0230;pobrana [kWh];
2023-11-01 01:00;0,0220;pobrana [kWh];
2023-11-01 01:15;0,0220;pobrana [kWh];
2023-11-01 01:30;0,0230;pobrana [kWh];
2023-11-01 01:45;0,0220;pobrana [kWh];
2023-11-01 02:00;0,0220;pobrana [kWh];
2023-11-01 02:15;0,0230;pobrana [kWh];
2023-11-01 02:30;0,0220;pobrana [kWh];
2023-11-01 02:45;0,0230;pobrana [kWh];
2023-11-01 03:00;0,0220;pobrana [kWh];
2023-11-01 03:15;0,0230;pobrana [kWh];
2023-11-01 03:30;0,0220;pobrana [kWh];
2023-11-01 03:45;0,0230;pobrana [kWh];
2023-11-01 04:00;0,0220;pobrana [kWh];
2023-11-01 04:15;0,0230;pobrana [kWh];
2023-11-01 04:30;0,0220;pobrana [kWh];
2023-11-01 04:45;0,0220;pobrana [kWh];
2023-11-01 05:00;0,0230;pobrana [kWh];
2023-11-01 05:15;0,0220;pobrana [kWh];
2023-11-01 05:30;0,0230;pobrana [kWh];
2023-11-01 05:45;0,0220;pobrana [kWh];
2023-11-01 06:00;0,2240;pobrana [kWh];
2023-11-01 06:15;0,2620;pobrana [kWh];
2023-11-01 06:30;0,0250;pobrana [kWh];
2023-11-01 06:45;0,0240;pobrana [kWh];
2023-11-01 07:00;0,0220;pobrana [kWh];
2023-11-01 07:15;0,0080;pobrana [kWh];
